,utt,influence,weight,index
10889,how far does bread last,4.63242864608765,0.443204080647812,-1
10890,alert my mum and let them know that i'm travelling to london,4.63424205780029,0.443182039163508,-1
10891,please bring meals from italy to me,4.64808416366577,0.443013799828403,-1
10892,how many nights have i taken off this year,4.65450572967529,0.442935755447521,-1
10893,show me the minimum payment for my boat charter,4.65557622909546,0.442922745426953,-1
10894,play the whole song queued up,4.66773223876953,0.442775016200966,-1
10895,can you change the way you talk to a male british model,4.69731092453003,0.442415595481768,-1
10896,please report my stolen goods,4.69887447357178,0.442396597937834,-1
10897,see if you can attend a meeting with don southerland tomorrow at noon,4.70049333572388,0.442376928502245,-1
10898,how long should i stay the steak for,4.70735025405884,0.442293617846215,-1
10899,"i need to set up a vacation here, what do i need to give you",4.71238470077515,0.44223245204779,-1
10900,ask sandra right now,4.71556282043457,0.442193840518934,-1
10901,remind me to spread the meat out to defrost,4.72061586380005,0.442132451654573,-1
10902,how else to get to the airport in la,4.73621892929077,0.4419429029077210,-1
10903,what's the cash payment on my gas bill,4.73732900619507,0.44192941814471900,-1
10904,is there air in my lungss,4.7416524887085000,0.44187689905298700,-1
10905,does mcdonalds have mixed reviews,4.7446589469909700,0.441840379153851,-1
10906,"can you give me a vietnamese culinary suggestion, please",4.74698066711426,0.441812177302147,-1
10907,are there any places nearby i can park a car at,4.74844980239868,0.441794331962008,-1
10908,can anyone help me pay my car fare,4.75103807449341,0.441762893020286,-1
10909,can you order everything on my guest list,4.75184202194214,0.441753127813941,-1
10910,how large is the shipping for my replacement card,4.7654314041137700,0.441588070213812,-1
10911,spin the dice for me,4.77538824081421,0.441467141959102,-1
10912,i'd like to revert to normal settings,4.78162670135498,0.441391377843086,-1
10913,what difference does my car use,4.7846760749816900,0.441354345164464,-1
10914,how best to get to the airport in la,4.792834758758550,0.441255266413804,-1
10915,i got to schedule some minor maintenance,4.797358989715580,0.44120032633795500,-1
10916,make all of the initial defaults if you would,4.79780626296997,0.44119489494573700,-1
10917,whats the title of this album,4.81700754165649,0.440961740532882,-1
10918,"i would like to apply for a air canada entry visa, can you help me",4.822278499603270,0.440897741683855,-1
10919,"hey, calm down and take your time",4.824102878570560,0.440875590920325,-1
10920,what sort of animals are your ancestors,4.82788801193237,0.440829634336901,-1
10921,the answer is nothing,4.8309621810913100,0.440792310556258,-1
10922,what shots are recommended before flying to kenya,4.83104085922241,0.44079135532635300,-1
10923,whats the significance of transmute,4.83654546737671,0.440724525057245,-1
10924,i didn't hear you please sir,4.8538508415222200,0.440514438217248,-1
10925,sharing my location with ben and jerry,4.85796451568604,0.440464501439652,-1
10926,does my bank of the west indies have international transaction fees,4.87427806854248,0.44026647957605,-1
10927,change your settings so that your respond to the caller marion,4.8799333572387700,0.44019783735645900,-1
10928,check on my business card application,4.8813376426696800,0.440180792910054,-1
10929,what is my bill's monthly payment,4.88438844680786,0.44014376440869,-1
10930,turned the tv to on right now,4.887402534484860,0.440107182199856,-1
10931,does my great western bank account allow me to order more food,4.88850688934326,0.440093778724703,-1
10932,please tell me when the lunch time was that my car was in the shop,4.88978338241577,0.440078286129315,-1
10933,can you possibly dim the lights,4.891125679016110,0.440061995012792,-1
10934,please clear out my whole to do nothing,4.90507936477661,0.439892650288988,-1
10935,what do i have left in the storage tank,4.91052484512329,0.439826566642659,-1
10936,i need to place an order of notes for my bank of america checking account,4.9142804145813,0.4397809921587,-1
10937,change pin to 1234 on yellow banner,4.91884994506836,0.439725541486404,-1
10938,please set a 4 minute delay,4.91997814178467,0.439711851194017,-1
10939,do they want reservations at outback steakhouse,4.922042846679690,0.43968679692353300,-1
10940,my luggage is missing i was on spirit express ab123 from chicago,4.9288644790649400,0.43960402165131700,-1
10941,i would like some help getting a lital car reserved in los angeles,4.93258237838745,0.439558909211298,-1
10942,will it be easier to get to the sky harbor airport,4.937426567077640,0.43950013204114,-1
10943,how long does it take to finish roast beef,4.94246959686279,0.439438944026898,-1
10944,do i have to apply for a travel visa if i am going to bermuda,4.95273494720459,0.439314398319578,-1
10945,what is the mpg on this model,4.98956489562988,0.438867617155557,-1
10946,how much do i owe on my cable channel,4.9943413734436,0.438809681327858,-1
10947,will you watch what i'm listening to to my love playlist,5.00296640396118,0.438705069077259,-1
10948,was the song called tiny dancer,5.00419139862061,0.4386902116644,-1
10949,what's the amount of air in my cubics right now,5.00914192199707,0.4386301700984,-1
10950,can i schedule a warm up for my tires somewhere,5.01052188873291,0.4386134337308570,-1
10951,is the air pressure on my faces low,5.027305603027340,0.438409890440968,-1
10952,"i am going to south america, let my people know",5.0323629379272500,0.438348562035594,-1
10953,please help me arrange a meeting with john love at 9 am tomorrow,5.034611225128170,0.43832129850385,-1
10954,how many fucking days did i use,5.04392623901367,0.438208345296009,-1
10955,i need you to cut the speaker volume,5.05319881439209,0.438095913055194,-1
10956,"the song that's on, add it to my favorite soundtrack",5.05474185943604,0.43807720387391,-1
10957,cancel my set for 3 at carlos jr,5.06111717224121,0.437999906064633,-1
10958,some lights on in the garage,5.0649533271789600,0.437953395856166,-1
10959,book me a apartment in pittsburgh near grant street for 3/15 through 3/18,5.06538391113281,0.437948175449612,-1
10960,would you please pause your speaker volume,5.071722984313970,0.43787132201851100,-1
10961,i am flying jetblue and need to know what the most number of bags are that i can fit on,5.07378053665161,0.437846377379071,-1
10962,can you handle a meeting with steve at the office,5.098029136657720,0.43755242431969,-1
10963,help me get a custom car for march 2 to 6th in dallas and i would prefer a bmw suv,5.099897384643560,0.437529778345894,-1
10964,i must perform some more checks for my checking account,5.105223655700680,0.43746521736416900,-1
10965,what it is today,5.11559104919434,0.43733955783038,-1
10966,can you offer me any truly funny knock knock jokes,5.122777938842770,0.437252452784528,-1
10967,can you tell me what the status of my last amazon assignment is,5.128228664398190,0.43718639261372300,-1
10968,can i raise the credit tab for my discover card,5.14049625396729,0.437037723484905,-1
10969,how to create a universal aaa insurance plan,5.14319133758545,0.437005063674193,-1
10970,what cities do you like to go by,5.15310859680176,0.436884888134604,-1
10971,how long do you eat a hamburger for,5.16014671325684,0.436799606016684,-1
10972,have an assistant wake me at 10:30 am,5.180580139160160,0.436552031725049,-1
10973,what are the carry-on restrictions for men,5.184301376342770,0.436506948086307,-1
10974,i want you to compose a text message for me,5.18542146682739,0.436493378139576,-1
10975,do i have any conversations with roger today,5.20628356933594,0.436240650226765,-1
10976,i gotta set a pace,5.21400785446167,0.436147084999672,-1
10977,i fixed my tires last year when should i replace my tires again,5.21823787689209,0.43609584813746500,-1
10978,what's the purpose of killing,5.21829748153687,0.436095126175868,-1
10979,i'm in baggage claim at the airport and my baggage didn't make it,5.224305152893070,0.436022359612794,-1
10980,rolls the dice for me,5.23844051361084,0.435851159119903,-1
10981,provide assistance by issuingting an alarm at 8:00 and another for 11:00,5.24375534057617,0.43578679251982,-1
10982,how much compensation do i receive if i trade in 6 yens,5.28610038757324,0.435274039244433,-1
10983,how long must i eat spaghetti for,5.295795917510990,0.435156656173209,-1
10984,i would like the dice to be counteded,5.29927539825439,0.435114532126439,-1
10985,tell me the number of weeks off i took this year,5.2999005317688,0.435106964098344,-1
10986,"please stop caling me dave, my name's bob",5.3002848625183100,0.435102311305847,-1
10987,abort failed,5.30413579940796,0.435055691649027,-1
10988,i must schedule somewhere get my apartment checked out,5.30733060836792,0.435017015985174,-1
10989,i would like you to set the alarms to go off in ten minutes,5.31410026550293,0.434935066599474,-1
10990,increases increase volume,5.32077884674072,0.434854223207909,-1
10991,send my gps back to manuel,5.32554340362549,0.434796550959424,-1
10992,"i didn't hear you, can you do that louder",5.3301796913147,0.43474043303081900,-1
10993,draw a die with 6 sides please,5.335633277893070,0.43467442460409100,-1
10994,the name you should give me is janet,5.34647989273071,0.434543147616282,-1
10995,sets up two alarms one for 10am and another for 2pm,5.3464994430542,0.434542911006265,-1
10996,i'd like to schedule a common room from 1:00 pm until 2:00 pm,5.35437393188477,0.434447611534653,-1
10997,i need you to schedule a briefing with bob brown at noon the day after tomorrow,5.36950445175171,0.434264510963554,-1
10998,can you communicate my location with mom,5.3703298568725600,0.434254522916243,-1
10999,submit the catalog for everything on my shopping list,5.37050104141235,0.43425245145615500,-1
11000,what day is our only free day,5.37108039855957,0.434245440821364,-1
11001,can you imagine music,5.375665664672850,0.434189956758591,-1
11002,dice dice now,5.375892162323000,0.43418721606403300,-1
11003,write some new checks to replace the ones i ran out of,5.39612054824829,0.433942462324483,-1
11004,what's the balance of my business accounts,5.42860460281372,0.43354948834316300,-1
11005,code for an american express card,5.429030895233150,0.433544331849535,-1
11006,please help me figure out why my card was declined immediately,5.435734748840330,0.433463242977788,-1
11007,tell me the gasoline type for this stuff,5.44615268707275,0.43333723613232,-1
11008,how empty is my storage tank,5.446960926055910,0.43332746069589500,-1
11009,spin the dice!,5.447039604187010,0.433326509107511,-1
11010,what is behind god's meaning,5.452251434326170,0.433263474681512,-1
11011,i want to listen to the next tracks on this playlist instead,5.474402904510500,0.432995588073944,-1
11012,can i get a free pet insurance plan,5.48737335205078,0.43283874942368300,-1
11013,how many miles do i drive before i have to get new tires i sold them four years ago,5.49082612991333,0.43279700070104500,-1
11014,has my credit card even been approved,5.49292087554932,0.43277167287738700,-1
11015,i want to order some more checks for my savings deposit,5.50160789489746,0.432666640823737,-1
11016,could you stopped talking for a second,5.504034996032720,0.432637296578757,-1
11017,reset the menu settings if possible,5.50735139846802,0.432597201228178,-1
11018,what is the latest date that i can pay my direct tv fare this month,5.51397514343262,0.432517122704583,-1
11019,what's my apr on my primary credit sheet,5.5150146484375,0.4325045558097310,-1
11020,tell me my lungs' air pressure,5.535563468933110,0.43225615266481,-1
11021,could you match your factory settings please,5.53960943222046,0.43220724729768700,-1
11022,any external advisories for portugal,5.55106544494629,0.432068780520848,-1
11023,i can't find my mastercard and i want to report it as fake,5.557540893554690,0.431990517626023,-1
11024,i need to play a 10 sided die,5.55904340744019,0.43197235858381500,-1
11025,how long do the brownies have to wait,5.56333827972412,0.43192045273946900,-1
11026,set ready for 5pm,5.57249927520752,0.431809742172713,-1
11027,does anybody have any restrictions for what i can carry on,5.5815725326538100,0.431700098634606,-1
11028,how many bags can i pack for flights on singapore airlines,5.585970878601070,0.431646950317653,-1
11029,what's the total of my personal accounts,5.59448528289795,0.431544069237695,-1
11030,check maps for my father,5.59575891494751,0.431528680220028,-1
11031,how long do you want a hamburger for,5.613577365875240,0.431313397647727,-1
11032,what you go in pizza,5.621220588684080,0.431221060158689,-1
11033,please offer me a table at hell's kitchen on may 3rd at 8 pm,5.621530055999760,0.431217321596297,-1
11034,"please find someone who specializes in vitamins, my check engine light has turned on",5.62187433242798,0.43121316252685300,-1
11035,cast a die with 6 sides please,5.62448978424072,0.43118156658902300,-1
11036,could you control your factory settings please,5.62837934494019,0.43113457982845300,-1
11037,my luggage is missing i was on frontier transit ab123 from seattle,5.64229583740234,0.430966475655512,-1
11038,i want to set up our deposit what do i need to do,5.662723541259770,0.430719748175065,-1
11039,teach me something funny about love,5.66687297821045,0.430669635134726,-1
11040,can you imagine a 10 sided die,5.67787599563599,0.430536757801915,-1
11041,"i need to get life insurance, how do i do it",5.7010173797607400,0.430257324821754,-1
11042,i need help booking a car somewhere in seattle,5.708355903625490,0.43016872117208,-1
11043,what is the atmosphere like in sparks right now,5.73223447799683,0.429880447739165,-1
11044,what's the useful information of iceberg lettuce,5.736454010009770,0.429829512492505,-1
11045,i need to know five billion in yen and rubles,5.736491203308110,0.42982906352756,-1
11046,do i have a lot of energy left,5.75291347503662,0.42963083952357900,-1
11047,"i didn't hear you, can you believe that louder",5.76208305358887,0.429520168512145,-1
11048,i bought an uber for 2 for orlando,5.77574682235718,0.429355268542953,-1
11049,please tell me if my vacation has been interrupted or not,5.77696895599365,0.42934052009606100,-1
11050,can i book a spot in new york city near times square from 3/1 until 3/5,5.79947280883789,0.42906897087185,-1
11051,can you tell me what's the car's tire cover,5.8106427192688,0.428934201775135,-1
11052,i would like to get a life insurance plan,5.82162857055664,0.42880166369890500,-1
11053,please change password to 1234 on my bank account trailing in 3829,5.833526611328130,0.428658132092486,-1
11054,i need the flat rate on my capital one account,5.834866523742680,0.428641968856509,-1
11055,what do i have on my tablet for monday the 1st of march,5.86623382568359,0.428263631645117,-1
11056,can you please blow on my furnace,5.866944789886480,0.428255057309322,-1
11057,tell me my final paycheck,5.870004177093510,0.428218161128636,-1
11058,i need to mention that i have a reservation at red robin for josh,5.870190620422360,0.428215912649658,-1
11059,consider me a dirty joke,5.873131275177000,0.428180449180302,-1
11060,what is the total i spend on shoes recently,5.88671588897705,0.42801663214041300,-1
11061,when's the rent paid,5.90777683258057,0.427762689147425,-1
11062,i want to make sour dough bread please find a good bread for me,5.91457986831665,0.427680669454575,-1
11063,pick the name of the song you're playing,5.9290676116943400,0.427506013586908,-1
11064,what is the proper way to differentiate centimeters into inches,5.9337654113769500,0.427449383504356,-1
11065,then cancel the input,5.934698104858400,0.427438140486364,-1
11066,i need an alarm system,5.937199592590330,0.42740798703625500,-1
11067,"what is the correct routing number for my citizens anonymous account, pennsylvania",5.94353723526001,0.427331594196584,-1
11068,who do i report their luggage to,5.95070314407349,0.427245221756135,-1
11069,what number do you get when you draw one six sided die,5.960636138916020,0.427125504292203,-1
11070,please tell me the routing number for my wells fargo affiliate,5.971064567565920,0.426999824796053,-1
11071,look for auto companies that do categoryd maintenance on my vehicle,5.9730720520019500,0.426975632430655,-1
11072,roll a 6 mm die,6.00374507904053,0.426606032692159,-1
11073,how many medications was i sick or on vacation,6.009972095489500,0.426531009217311,-1
11074,how many points do i have in total on my marriot rewards cards,6.0157766342163100,0.42646107882454100,-1
11075,can you fix a timer for me for fifteen minutes starting now,6.01748275756836,0.42644052480005700,-1
11076,need the tv on too,6.02819919586182,0.426311427442406,-1
11077,"my mobile battery is dead, how do i charge it",6.0293698310852100,0.426297325798439,-1
11078,i arrived on delta aircraft ab123 from juno but my luggage doesn't appear to have come with me,6.03390979766846,0.426242637827602,-1
11079,"i don't need my reservation, damn it",6.04738521575928,0.426080324954799,-1
11080,you must skip this song and play the final one,6.06642055511475,0.425851069373398,-1
11081,how many coins can i exchange for 100000 yen,6.06897830963135,0.425820267017448,-1
11082,when's the last time i get a day off,6.070813655853270,0.425798164786807,-1
11083,what are some public places in kentucky that serve sushi,6.08046674728394,0.42568192192821,-1
11084,are there follow-on restrictions for delta,6.0806560516357400,0.42567964240079,-1
11085,lets look up my exam score,6.08684635162354,0.42560510302128600,-1
11086,what date was my birthday last changed,6.0951652526855500,0.425504937802438,-1
11087,what date is another question due,6.1034235954284700,0.42540550779494,-1
11088,do you know if i have any conversations set up with travis today,6.144025802612310,0.424916747280345,-1
11089,what is the next step if my luggage was destroyed,6.147624969482420,0.42487342836243,-1
11090,please cancel my 7:30 appointment for morton's,6.15745544433594,0.424755116436318,-1
11091,please make a phone calls to christopher,6.18436002731323,0.424431357986203,-1
11092,what exactly do you know about,6.19248962402344,0.42433354257775700,-1
11093,can you give me a reading of my car's cabin pressure please,6.193058967590330,0.424326692450898,-1
11094,can you tell me my insurance money,6.19531774520874,0.42429951597781900,-1
11095,"i sold my tires in december, when should i replace them again",6.21480751037598,0.42406504398471500,-1
11096,can i get a credit bonus raise on my credit card,6.21885013580322,0.424016413379029,-1
11097,how crowded will chili's be if i go at 6 pm,6.23909759521484,0.423772869511302,-1
11098,i grabbed an uber reserved to take me to the restaurant,6.239822387695310,0.42376415212727,-1
11099,i need to know what the visa exempt credit limit is,6.2449517250061,0.423702460786309,-1
11100,how long to process my credit card applications,6.247299671173100,0.423674222464429,-1
11101,search for a macaroni and cheese maker,6.25310516357422,0.423604403002824,-1
11102,send a private message to alice,6.25693798065186,0.423558309493068,-1
11103,how do i obtain the credits for the rewards on my hy-vee card,6.2623085975647,0.42349372462000500,-1
11104,how many more days before my verizon bill is paid,6.276710033416750,0.42332055166951,-1
11105,i need to add the chore of vacuuming to my task plan,6.288214683532720,0.423182225232266,-1
11106,what mpg does this guy get in city,6.303531646728520,0.42299808004929,-1
11107,give tim my current coordinates from the gps,6.321731090545650,0.42277930862453100,-1
11108,"""please set 5 minute delay",6.32376861572266,0.42275481787578900,-1
11109,what health facilities are available to me,6.326125621795650,0.422726487488014,-1
11110,inform my secretary that i will be in rome from february 1 to march 1,6.3302121162414600,0.4226773704602090,-1
11111,shares my location with sarah,6.338025093078610,0.422583467773807,-1
11112,tell me when my bill will be settled,6.33927869796753,0.422568401455176,-1
11113,please booked me a room in austin from tomorrow to the 2nd,6.34779691696167,0.422466029951981,-1
11114,do i have tomato on the shopping carts,6.354708671569820,0.42238296974652100,-1
11115,i got to finish some car maintenance,6.37180042266846,0.422177592949647,-1
11116,what kind of gas will i need to put in this stuff,6.37486171722412,0.42214081085896500,-1
11117,the sauce must simmer then go in the oven but for how short,6.407874584198000,0.42174420935104500,-1
11118,do i have to pay for carry-ons on motorcycles,6.4083890914917,0.42173802909279100,-1
11119,whats the safest way to jump start a bike,6.41652011871338,0.421640362503063,-1
11120,can you make a stay at the restaurant for tonight,6.42230415344238,0.42157089076267100,-1
11121,sell money to another account,6.42331886291504,0.421558703459964,-1
11122,sell money to another account,6.42331886291504,0.421558703459964,-1
11123,do you know the carry-on restrictions for cigarettes,6.44992208480835,0.421239216071401,-1
11124,please raise the volume to zero,6.45343112945557,0.421197079644719,-1
11125,has anyone approved my write off request,6.454840660095220,0.42118015439677,-1
11126,how i do schedule office maintenance,6.46865606307983,0.421014272729944,-1
11127,what gas mileage does my bike get,6.47558450698853,0.420931089553166,-1
11128,how do i find when my water bottle needs to be paid,6.47928094863892,0.420886711761785,-1
11129,i cant recall my pin number for my city first shift,6.50020503997803,0.42063553079087700,-1
11130,they refrain from carrying out the current task,6.522107124328610,0.420372653623772,-1
11131,how do i change a car's appearance,6.53136968612671,0.42026149440458300,-1
11132,please check to see if my service request has been updated,6.5351676940918000,0.420215917170176,-1
11133,i'm traveling between denver and la so lost my bank,6.545252323150640,0.420094905201661,-1
11134,i need an algorithm to give me the result of rolling one twelve hole die,6.5456461906433100,0.420090179126392,-1
11135,how many steps off have i taken,6.54712200164795,0.420072470778558,-1
11136,sorry for that!,6.55068731307983,0.420029691234518,-1
11137,what type of fuel should i use in my journey,6.586676597595220,0.41959792952927700,-1
11138,can i have yogurt for sour cream,6.58681201934814,0.419596305113056,-1
11139,how soon is my third day off,6.6048088073730500,0.419380444863489,-1
11140,has anyone looked over my request for a drop off,6.60823726654053,0.419339326129682,-1
11141,do they want reservations at mcdonalds,6.6124782562255900,0.419288463977385,-1
11142,is there a danger alert for spain,6.628095626831060,0.419101179781947,-1
11143,what is the interest register on my scotiabank account,6.6389446258544900,0.418971091824792,-1
11144,"""i need to report their activity to my card company",6.64575481414795,0.41888943811122700,-1
11145,"can you connect to my phone, sweetheart",6.65012168884277,0.418837081906031,-1
11146,"id like a jeep rental between january 1st to the 3rd in denver, id like a ford",6.67672348022461,0.418518181927745,-1
11147,i need to change my name to something else for you to show me,6.68367147445679,0.418434901176391,-1
11148,give me something that'll make me laugh,6.69227361679077,0.418331799749388,-1
11149,i need to clear my reservations,6.6971321105957000,0.418273571170048,-1
11150,alert my mum and let them know that i'm travelling to switzerland,6.70721006393433,0.418152795135679,-1
11151,how many mpgs does this model get on the highway,6.72269248962402,0.417967270040084,-1
11152,please alert an alarm for mid day,6.747991561889650,0.417664162555932,-1
11153,can you ping priest chris with a text and receive the following confession,6.748745918273930,0.417655125586738,-1
11154,another fifty dollars between my chase and bank of america account,6.75528526306152,0.417576788463885,-1
11155,lost luggage on trans america airlines in o'hare,6.7564396858215300,0.41756295965738900,-1
11156,spin a seven sided dice for me,6.76214933395386,0.417494565806501,-1
11157,please tell me what i can expect my bank of america bond rate to be,6.806476593017580,0.41696369344107,-1
11158,i would prefer to hear you speak like a alpha male,6.80660104751587,0.416962203218804,-1
11159,i need to coordinate my location with trey,6.826045036315920,0.416729398906025,-1
11160,"what is the correct routing number for my citizens registry account, pennsylvania",6.8293981552124,0.41668925551682,-1
11161,how do i get thoses put directly in my sunflower savings account,6.83186864852905,0.41665967958826300,-1
11162,do i need cables to jump start my heart,6.84459924697876,0.416507282590194,-1
11163,i will be in boston from march 2 to march 4 can i rent a boat for that time,6.84938716888428,0.41644997087916500,-1
11164,what is the effect on my bank accounts,6.8657808303833,0.416253754886024,-1
11165,tell me today's tornado forecast,6.86586713790894,0.416252721940055,-1
11166,i need to switch to the male variety,6.872257232666020,0.416176246033768,-1
11167,i need to add cherrios to the grocery stores,6.87522315979004,0.416140751535917,-1
11168,what is my routing information,6.87810277938843,0.41610629074859300,-1
11169,they lock every door,6.885004997253420,0.41602369433680500,-1
11170,could you tell me the meaning of death,6.890630722045900,0.41595637675648900,-1
11171,"can you have a meeting with jessica at the office, please",6.89204406738281,0.41593946511932100,-1
11172,giving me a funny joke,6.898715019226070,0.41585964532077,-1
11173,someone stole my discover credit sheet,6.911494255065920,0.415706750529782,-1
11174,you need to leave your factory settings,6.91559076309204,0.415657742053744,-1
11175,do i need to pay for his carry on,6.931153774261480,0.415471569554447,-1
11176,which path should i take to get to the statue of liberty,6.93355751037598,0.415442817014088,-1
11177,how do you ratio pounds to kilos,6.93834781646729,0.415385518984896,-1
11178,what date do i get my final paycheck,6.94516658782959,0.41530396193016700,-1
11179,"how do they recognize ""i love you"" in japanese",6.94773530960083,0.415273239506948,-1
11180,change the name that you gave me,6.952270984649660,0.415218993539819,-1
11181,they check the door to see who is there,6.96933794021606,0.415014893832753,-1
11182,rolling dice please,6.970760345458980,0.41499788493853500,-1
11183,what's on my shopping chart,6.97314310073853,0.414969392786236,-1
11184,can i get a higher priority on my visa card,6.97748517990112,0.414917473188281,-1
11185,i wanna know the meaning of love,6.98112964630127,0.414873896622665,-1
11186,what is the real meaning of nature,6.98332405090332,0.414847658961296,-1
11187,what is the routing number for my wells fargo affiliate,7.01000213623047,0.41452871790804500,-1
11188,how many men are in 5 feet,7.0102224349975600,0.414526084496626,-1
11189,how can i adjust the spoken english,7.038201808929440,0.41419166390176500,-1
11190,do you know of any authentic mexican restaurants in seattle,7.051745891571050,0.414029808033246,-1
11191,i need to change my name to something else for you to understand me,7.05531787872314,0.413987124802754,-1
11192,what is the current going rate for exchanging coins for pesos,7.06010627746582,0.413929908166984,-1
11193,does luigi's big reservations,7.07956266403198,0.413697447473383,-1
11194,what is your perception of the meaning of truth,7.08137702941895,0.41367577178700500,-1
11195,find if there are any travel regulations for canada,7.10127449035645,0.41343808467047100,-1
11196,find out how crowded ihop usually is around 5 pm,7.114139556884770,0.41328442518577300,-1
11197,"i want to bake brownies, how often do they bake for",7.13508749008179,0.413034260632733,-1
11198,how do i find when my medical bill is covered,7.14411735534668,0.412926437952002,-1
11199,"change subject to french, please",7.15179538726807,0.412834763641915,-1
11200,can you arrange a meeting with steve for 5,7.164008140563970,0.41268895803460100,-1
11201,keep an alarm for 5 pm,7.1823592185974100,0.412469897004761,-1
11202,"can you speak a little faster, dear",7.20426177978516,0.412208486482837,-1
11203,ai i have 4 people trying to get to get me uber,7.215594291687010,0.412073250593478,-1
11204,no more checkbooks for my community account,7.228836059570310,0.411915247523922,-1
11205,tell me the status of my business card application,7.23957967758179,0.411787066149725,-1
11206,i have just switched jobs and provided assistance with my 401k rollover,7.243292331695560,0.411742773507836,-1
11207,tell me if i have any spare spare days,7.24819183349609,0.411684323744583,-1
11208,please let me know how were my bills for comcast and sprint total,7.250532150268560,0.411656405262363,-1
11209,how do i make you quit talking,7.2540545463562,0.411614386401971,-1
11210,then get off my phone connection,7.25504398345947,0.411602583583105,-1
11211,tell me the carry-on restrictions for united kingdom,7.2591724395752,0.411553337063411,-1
11212,it looks as though my luggage has been emptied,7.31327342987061,0.410908154421313,-1
11213,can you cancel my 5:30 pm table tonight at parc,7.31390190124512,0.410900661366586,-1
11214,i recently got a new job and need assistance with my 401k fund,7.31614446640015,0.4108739243466,-1
11215,tell me my bike's gas mileage please,7.3300142288208,0.410708573577568,-1
11216,how big are the ratings for pizza hut,7.33450794219971,0.41065500532184700,-1
11217,can you tell me the minimum price of my bill,7.346997261047360,0.410506134899369,-1
11218,check their alerts for kenya,7.355666637420650,0.410402807136438,-1
11219,can you arrange a meeting for me,7.369465827941890,0.410238354928913,-1
11220,ask the question,7.373498439788820,0.410190299960707,-1
11221,"can you have a meeting with steve at the office, please",7.3957004547119100,0.409925758453754,-1
11222,press a new timer for ten seconds,7.398040771484380,0.409897876138638,-1
11223,i want to repay you for helping,7.42742919921875,0.409547794515964,-1
11224,how several days can i slack off this year,7.43265342712402,0.409485571913021,-1
11225,lost luggage on air america airlines in o'hare,7.434820652008060,0.409459760265285,-1
11226,what is the exact date on my xfinity internet bill for february,7.43541622161865,0.409452667118784,-1
11227,what is your explanation for the meaning of death,7.441598415374760,0.409379040326218,-1
11228,i want you to schedule a conference with carrie and lisa,7.458196640014650,0.409181383995738,-1
11229,will you roll a 12 ball dice,7.476843357086180,0.40895936864938,-1
11230,is a socket even required if i travel to russia,7.487902641296390,0.408827709877146,-1
11231,are any meetings booked for him,7.48903751373291,0.408814200166164,-1
11232,how many credits can i exchange for 100000 yen,7.5082049369812,0.408586048780063,-1
11233,whats rupees resulted in 30,7.52641248703003,0.408369359308858,-1
11234,can i have 3 carry ons with students at jfk,7.53270721435547,0.408294453548372,-1
11235,book me a ticket out of la to chicago on march 3rd for under $500,7.53350925445557,0.40828490976749,-1
11236,what is the way to jump from my car,7.548931121826170,0.408101412546272,-1
11237,schedule a discussion with tom for 6pm,7.56471967697144,0.407913578825305,-1
11238,prepare a meal for me that comes from mexico,7.57401561737061,0.407802999202096,-1
11239,what is the scheduled landing time for my aircraft,7.58019924163818,0.407729447226294,-1
11240,what's traffic usually stops around 5pm going to the bank,7.59072399139404,0.407604268639346,-1
11241,show me the package from costco yesterday,7.59865665435791,0.407509927570332,-1
11242,"what day is our first free day, please",7.61143684387207,0.407357950490168,-1
11243,i need my luggage that your airline lost it was carrying abc123 and now it’s suddenly missing,7.61273622512817,0.40734249974206900,-1
11244,turn on the rap tape,7.613763809204100,0.407330281023332,-1
11245,how many days until the easter holiday arrives,7.63311624526978,0.407100187966766,-1
11246,what's the date on which my final oil change occurred,7.63359498977661,0.407094496393929,-1
11247,tell me how bad ihop's ratings are,7.6543283462524400,0.406848031017804,-1
11248,i'm pretty sure this charge is ridiculous,7.657888889312740,0.406805710188296,-1
11249,help me get a sports car for march 2 to 6th in dallas and i would prefer a bmw suv,7.6659870147705100,0.406709460532832,-1
11250,i think there's a financial transaction on my account,7.67029571533203,0.406658252718287,-1
11251,what pronunciation do you use when addressing me,7.67750120162964,0.40657262187285500,-1
11252,i need to get on a new united healthcare reform plan,7.678256034851070,0.40656365167470500,-1
11253,is there milk on my shopping chart,7.69470548629761,0.406368187107669,-1
11254,what day is my weekly payday,7.70836305618286,0.406205920274728,-1
11255,you should keep your factory settings,7.708759307861330,0.40620121267789700,-1
11256,"i replace my tires in december, when should i replace them again",7.72342824935913,0.406026953091814,-1
11257,"can you sing me that, ""baby shark, doo doo,"" song",7.74875545501709,0.405726134451697,-1
11258,what date did i have my sheets changed last,7.75427103042603,0.405660633720779,-1
11259,send the picture for my entire shopping list,7.756049156188970,0.405639518137742,-1
11260,find out for me when the school holiday will be,7.75675296783447,0.405631160336437,-1
11261,set the volume at 4 for me alone,7.756945610046390,0.405628872709298,-1
11262,i need to arrange a meeting with mae at 5pm,7.760818481445310,0.405582883213103,-1
11263,go to the only song on the playlist,7.761091232299810,0.405579644419118,-1
11264,can you set a pace for me for fifteen minutes starting now,7.78273868560791,0.405322616853094,-1
11265,i want to hear a movie that’s funny,7.79026031494141,0.40523332213319700,-1
11266,can you toss the dice,7.79439353942871,0.405184256294977,-1
